order_id,orderrad_id,orderdatum,leveransdatum,produkt_sku,produktnamn,kategori,antal,pris_per_enhet,region,kundtyp,betalmetod,kund_id,leveransstatus,recension_text,recensionsdatum,betyg
ORD-2024-00825,ORD-2024-00825-1,2024-02-10,2024-02-13,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1,2499.00,Stockholm,Privat,Swish,KND-78579,Retur,Skärmen flimrar ibland. Inte acceptabelt för priset.,2024-02-20,2
ORD-2024-00825,ORD-2024-00825-2,2024-02-10,2024-02-13,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1,1299.00,Stockholm,Privat,Swish,KND-78579,Retur,Överträffade mina förväntningar. 5 av 5!,2024-02-18,5
ORD-2024-00826,ORD-2024-00826-1,2024-04-11,2024-04-14,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,uppsala,Privat,Kort,KND-85029,Levererad,,,
ORD-2024-00827,ORD-2024-00827-1,2024-06-10,2024-06-13,SKU-SP001,Bluetooth-högtalare,Ljud,2,899.00,Stockholm,Privat,Faktura,KND-65993,Retur,"Fungerar utmärkt, inga problem alls.",2024-06-16,5
ORD-2024-00828,ORD-2024-00828-1,2024-07-27,2024-07-29,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,STHLM,Privat,Swish,KND-61125,Levererad,,,
ORD-2024-00829,ORD-2024-00829-1,2024-01-17,2024-01-20,SKU-LP001,Laptop Pro 15,Datorer,1,14999.00,Örebro,Företag,Faktura,KND-75036,Levererad,Kan varmt rekommendera denna produkt.,2024-01-24,4
ORD-2024-00830,ORD-2024-00830-1,2024-11-24,2024-11-26,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,,Privat,Swish,KND-50437,Under transport,,,
ORD-2024-00830,ORD-2024-00830-2,2024-11-24,2024-11-26,SKU-SD002,Extern SSD 500GB,Lagring,1,699.00,Malmö,Privat,Swish,KND-50437,Under transport,,,
ORD-2024-00831,ORD-2024-00831-1,2024-11-07,2024-11-11,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1,5999.00,Linköping,Företag,Faktura,KND-64492,Levererad,,,
ORD-2024-00831,ORD-2024-00831-2,2024-11-07,2024/11/11,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,Linköping,Företag,Faktura,KND-64492,LEVERERAD,,,
ORD-2024-00832,ORD-2024-00832-1,2024-05-28,2024-05-30,SKU-LP002,Laptop Budget 14,Datorer,1,7999.00,Göteborg,Privat,Swish,KND-82988,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-06-05,5
ORD-2024-00833,ORD-2024-00833-1,2024-05-08,2024-05-11,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1,1299.00,Stockholm,Privat,Swish,KND-43876,Levererad,,,
ORD-2024-00834,ORD-2024-00834-1,2024-01-25,2024-01-29,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,2,"5 999,00",Örebro,Privat,Swish,KND-36330,Mottagen,"Fungerar utmärkt, inga problem alls.",2024-02-05,5
ORD-2024-00835,ORD-2024-00835-1,2024-10-12,2024-10-15,SKU-HS001,Headset Pro ANC,Ljud,1st,1899.00,Stockholm,Privat,Kort,KND-45430,Levererad,Super! Kommer definitivt handla här igen.,2024-10-29,5
ORD-2024-00836,ORD-2024-00836-1,2024-12-19,2024-12-22,SKU-LP002,Laptop Budget 14,Datorer,1,7999.00,Sthml,Privat,Kort,KND-82072,Levererad,Okej produkt för pengarna.,30/12/2024,3
ORD-2024-00837,ORD-2024-00837-1,2024-09-26,2024-09-29,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1,5999.00,uppsala,Privat,Swish,KND-62050,Levererad,,,
ORD-2024-00838,ORD-2024-00838-1,2024-04-25,2024-04-28,SKU-LP003,Laptop Gaming X,Datorer,1,18999.00,Göteborg,Privat,Faktura,KND-45084,Levererad,"Fungerar utmärkt, inga problem alls.",2024-05-02,4
ORD-2024-00839,ORD-2024-00839-1,2024-05-16,2024-05-22,SKU-SP001,Bluetooth-högtalare,Ljud,1,899.00,Norrland,b2c,Faktura,KND-33688,Levererad,,,
ORD-2024-01634,ORD-2024-01634-1,2024-12-28,2025-01-01,SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,Linköping,B2C,swish,KND-46423,Levererad,,,
ORD-2024-00839,ORD-2024-00839-2,2024-05-16,2024-05-22,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1,1299.00,Norrland,PRIVAT,Faktura,KND-33688,Levererad,,,
ORD-2024-00840,ORD-2024-00840-1,2024-12-31,2025-01-07,SKU-HB001,USB-C Hub 7-port,Tillbehör,3,549.00,Norrland,Företag,Kort,KND-19045,Skickad,Toppen! Exakt vad jag behövde.,2025-01-08,5
ORD-2024-00841,ORD-2024-00841-1,2024-11-09,2024-11-11,SKU-HS002,Headset Budget,Ljud,3,499.00,Göteborg,Företag,Faktura,KND-49360,Levererad,Stämmer inte överens med produktbeskrivningen.,2024-11-24,1
ORD-2024-00841,ORD-2024-00841-2,2024-11-09,2024-11-11,SKU-LP002,Laptop Budget 14,Datorer,1,7999.00,Göteborg,Företag,Faktura,KND-49360,Levererad,,,
ORD-2024-00842,ORD-2024-00842-1,2024-12-15,2024-12-18,SKU-MS001,Trådlös Mus X1,Tillbehör,3,399:-,Uppsala,Företag,,KND-15365,Levererad,,,
ORD-2024-00842,ORD-2024-00842-2,15/12/2024,2024-12-18,SKU-SD001,Extern SSD 1TB,Lagring,5,1199.00,Uppsala,Företag,Faktura,KND-15365,Levererad,Överträffade mina förväntningar. 5 av 5!,2024-12-27,5
ORD-2024-00842,ORD-2024-00842-3,2024-12-15,18 december 2024,SKU-WC001,Webbkamera HD,Tillbehör,3,799.00,Uppsala,Företag,Faktura,KND-15365,Levererad,,,
ORD-2024-00843,ORD-2024-00843-1,2024-07-01,2024-07-03,SKU-HS002,Headset Budget,Ljud,2,499.00,Stockholm,Företag,Kort,KND-58315,Återsänd,"Helt okej, gör vad den ska.",2024-07-05,3
ORD-2024-00843,ORD-2024-00843-2,2024-07-01,2024-07-03,SKU-HB001,USB-C Hub 7-port,Tillbehör,2,549.00,Stockholm,Företag,Kort,KND-58315,Retur,Produkten var trasig vid leverans. Besviken.,2024-07-09,1
ORD-2024-00843,ORD-2024-00843-3,2024-07-01,2024-07-03,SKU-LP003,Laptop Gaming X,Datorer,tre,18999.00,Stockholm,Företag,Kort,KND-58315,Retur,Helt underbar kvalitet för pengarna.,2024-07-04,5
ORD-2024-00844,ORD-2024-00844-1,2024-07-19,2024-07-21,SKU-MS001,Trådlös Mus X1,Tillbehör,1,399.00,Stockholm,Privat,Kreditkort,KND-84292,Levererad,,,
ORD-2024-00844,ORD-2024-00844-2,2024-07-19,2024-07-21,SKU-LP003,Laptop Gaming X,Datorer,1,18999.00,Sthml,Privat,Kort,KND-84292,Levererad,,,
ORD-2024-00844,ORD-2024-00844-3,2024-07-19,2024-07-21,SKU-SD001,Extern SSD 1TB,Lagring,1,1199.00,Stockholm,Privat,Kreditkort,KND-84292,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-07-22,4
ORD-2024-00845,ORD-2024-00845-1,2024-11-19,2024-11-22,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1,5999.00,Västerås,Privat,Kort,KND-41818,Skickad,Trasig pixel i mitten av skärmen. Måste returnera.,2024-11-27,2
ORD-2024-00846,ORD-2024-00846-1,2024-11-30,2024-12-03,SKU-LP001,Laptop Pro 15,Datorer,1,14999.00,Göteborg,Företag,Faktura,KND-83922,Skickad,,,
ORD-2024-00846,ORD-2024-00846-2,2024-11-30,2024-12-03,SKU-SD001,Extern SSD 1TB,Lagring,5,1199.00,GÖTEBORG,Företag,Faktura,KND-83922,Levererad,Mycket sämre kvalitet än förväntat.,2024-12-15,2
ORD-2024-00846,ORD-2024-00846-3,2024-11-30,2024-12-03,SKU-LP002,Laptop Budget 14,Datorer,2,7999 kr,Göteborg,b2b,Faktura,KND-83922,Levererad,Prisvärt och bra kvalitet. Kommer köpa igen.,2024-12-12,5
ORD-2024-00846,ORD-2024-00846-4,2024-11-30,2024-12-03,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,2,5999.00,Göteborg,Företag,Faktura,KND-83922,Levererad,,,
ORD-2024-00847,ORD-2024-00847-1,2024-06-15,2024-06-18,SKU-LP003,Laptop Gaming X,Datorer,5,18999.00,Västerås,Företag,FAKTURA,KND-85047,Levererad,Medelmåttig upplevelse.,2024-06-23,3
ORD-2024-00848,ORD-2024-00848-1,2024-11-04,2024-11-06,SKU-HS002,Headset Budget,Ljud,1,499.00,Malmo,Företag,Faktura,KND-70156,Skickad,Bästa tangentbordet jag haft. Rekommenderar!,2024-11-11,4
ORD-2024-00848,ORD-2024-00848-2,2024-11-04,2024-11-06,SKU-MS001,Trådlös Mus X1,Tillbehör,1,399.00,,Företag,Faktura,KND-70156,LEVERERAD,Bästa tangentbordet jag haft. Rekommenderar!,2024-11-11,4
ORD-2024-00848,ORD-2024-00848-3,2024-11-04,2024-11-06,SKU-SD002,Extern SSD 500GB,Lagring,1,699.00,Malmö,Företag,Faktura,KND-70156,,,,
ORD-2024-00849,ORD-2024-00849-1,2024-08-10,2024-08-13,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,Stockholm,Privat,Swish,KND-34903,Levererad,,,
ORD-2024-00850,ORD-2024-00850-1,2024-09-17,2024-09-24,SKU-SD001,Extern SSD 1TB,Lagring,1,1199.00,Norrland,privat,Swish,KND-84700,Levererad,,,
ORD-2024-00850,ORD-2024-00850-2,2024-09-17,2024-09-24,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,Norrland,Privat,Swish,KND-84700,Levererad,"Fungerar utmärkt, inga problem alls.",2024-09-26,5
ORD-2024-00110,ORD-2024-00110-1,2024-07-11,2024-07-14,SKU-MS001,Trådlös Mus X1,Tillbehör,2,399 kr,Gbg,privat,Kort,KND-13544,Levererad,"Leverans på två dagar, imponerad!",2024-07-21,4
ORD-2024-00851,ORD-2024-00851-1,2024-09-27,2024-10-01,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,2,5999.00,Uppsala,Företag,Faktura,KND-47435,Levererad,Fick en skärm med spricka. Uppenbar transportskada.,12 oktober 2024,2
ORD-2024-00851,ORD-2024-00851-2,2024-09-27,2024-10-01,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,Uppsala,B2B,Faktura,KND-47435,Levererad,,,
ORD-2024-00851,ORD-2024-00851-3,2024-09-27,2024-10-01,SKU-LP003,Laptop Gaming X,Datorer,2,18999.00,uppsala,Företag,Faktura,KND-47435,Levererad,"Gör jobbet, men hade kunnat vara bättre.",2024-10-09,3
ORD-2024-00851,ORD-2024-00851-4,2024-09-27,2024-10-01,SKU-LP002,Laptop Budget 14,Datorer,1,7999.00,Uppsala,b2b,,KND-47435,,,,
ORD-2024-00852,ORD-2024-00852-1,2024-11-02,2024-11-05,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Västerås,Privat,Kort,KND-32991,Levererad,,,
ORD-2024-00853,ORD-2024-00853-1,2024-03-18,2024/03/21,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Malmö,Privat,Mobilbetalning,KND-38315,Skickad,"Förväntade mig mer för priset, men den duger.",2024-03-24,3
ORD-2024-01380,ORD-2024-01380-1,2024-12-17,2024-12-20,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1,5999.00,Göteborg,Företag,Kort,KND-61904,levererad,,,
ORD-2024-00854,ORD-2024-00854-1,2024-05-05,2024-05-07,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Göteborg,Företag,,KND-91543,Levererad,Helt underbar kvalitet för pengarna.,2024-05-18,5
ORD-2024-00855,ORD-2024-00855-1,2024-03-03,2024-03-06,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Göteborg,Privat,Kort,KND-63991,Levererad,,,
ORD-2024-00856,ORD-2024-00856-1,2024-10-07,2024-10-10,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,2,599.00,Stockholm,b2b,Faktura,KND-99760,Levererad,Överträffade mina förväntningar. 5 av 5!,2024-10-19,5
ORD-2024-00856,ORD-2024-00856-2,2024-10-07,2024-10-10,SKU-HS001,Headset Pro ANC,Ljud,1,1899.00,Stockholm,b2b,Faktura,KND-99760,Skickad,Inte alls nöjd. Kommer inte handla här igen.,2024-10-13,2
ORD-2024-00856,ORD-2024-00856-3,2024-10-07,2024-10-10,SKU-WC001,Webbkamera HD,Tillbehör,2,799.00,Sthml,Företag,Faktura,KND-99760,Levererad,Överträffade mina förväntningar. 5 av 5!,2024-10-22,4
ORD-2024-00856,ORD-2024-00856-4,2024-10-07,2024-10-10,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,3,5999.00,Stockholm,företag,Faktura,KND-99760,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-10-13,4
ORD-2024-00857,ORD-2024-00857-1,2024-09-19,2024-09-22,SKU-SD002,Extern SSD 500GB,Lagring,1,699.00,Stockholm,Privat,Kort,KND-69127,Levererad,Okej produkt för pengarna.,2024-09-23,3
ORD-2024-00858,ORD-2024-00858-1,2024-10-23,2024-10-25,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Gothenburg,Företag,Faktura,KND-69520,Levererad,,,
ORD-2024-00858,ORD-2024-00858-2,2024-10-23,2024-10-25,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,Göteborg,Företag,Faktura,KND-69520,Levererad,,,
ORD-2024-00858,ORD-2024-00858-3,2024-10-23,2024-10-25,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,2,5999.00,Göteborg,Företag,Faktura,KND-69520,LEVERERAD,Bra pris och hög kvalitet. Nöjd kund!,2024-11-01,5
ORD-2024-00858,ORD-2024-00858-4,2024-10-23,2024-10-25,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,Göteborg,Företag,Faktura,KND-69520,Levererad,,,
ORD-2024-00859,ORD-2024-00859-1,2024-11-21,2024-11-24,SKU-SD001,Extern SSD 1TB,Lagring,2,1199.00,Stockholm,Företag,FAKTURA,KND-64602,Mottagen,,,
ORD-2024-00860,ORD-2024-00860-1,2024-09-02,2024-09-06,SKU-SD001,Extern SSD 1TB,Lagring,1,1199.00,Västerås,Privat,Faktura,KND-76344,Levererad,,,
ORD-2024-00861,ORD-2024-00861-1,2024-11-26,2024-11-29,SKU-HS001,Headset Pro ANC,Ljud,1,1899.00,Malmö,Privat,Faktura,KND-51336,Levererad,Dålig kundservice när jag försökte reklamera.,2024-12-12,1
ORD-2024-00861,ORD-2024-00861-2,2024-11-26,2024-11-29,SKU-SD002,Extern SSD 500GB,Lagring,2,699.00,Malmö,Privat,Faktura,KND-51336,levererad,Riktigt nöjd! Använder den dagligen.,2024-12-11,4
ORD-2024-01194,ORD-2024-01194-1,2024-05-20,2024-05-25,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1,SEK 2499,,Privat,Faktura,KND-66834,Levererad,,,
ORD-2024-00862,ORD-2024-00862-1,2024-02-23,2024-02-25,SKU-SD002,Extern SSD 500GB,Lagring,5,699.00,GBGB,Företag,Faktura,KND-57834,Levererad,,,
ORD-2024-00862,ORD-2024-00862-2,2024-02-23,2024-02-25,SKU-HS002,Headset Budget,Ljud,10,499.00,Göteborg,Företag,Faktura,KND-57834,Levererad,Prisvärt och bra kvalitet. Kommer köpa igen.,2024-03-01,5
ORD-2024-01402,ORD-2024-01402-2,2024-05-13,2024-05-19,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,2,5999.00,norrland,Firma,Invoice,KND-24393,Levererad,Super! Kommer definitivt handla här igen.,2024-06-01,4
ORD-2024-00862,ORD-2024-00862-3,2024-02-23,2024-02-25,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,Göteborg,Företag,Faktura,KND-57834,,,,
ORD-2024-00863,ORD-2024-00863-1,10/01/2024,2024-01-13,SKU-SP001,Bluetooth-högtalare,Ljud,1,899.00,Sthlm,Privat,Swish,KND-87453,Returnerad,,,
ORD-2024-00864,ORD-2024-00864-1,2024-08-12,2024-08-19,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Norrland,b2c,Faktura,KND-59901,Levererad,Bra pris och hög kvalitet. Nöjd kund!,2024-09-02,5
ORD-2024-00865,ORD-2024-00865-1,2024-09-27,2024-09-29,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Stockholm,PRIVAT,Kort,KND-70406,Levererad,,,
ORD-2024-00865,ORD-2024-00865-2,2024-09-27,2024-09-29,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,2,"699,00",Stockholm,Privat,,KND-70406,Levererad,,,
ORD-2024-00866,ORD-2024-00866-1,2024-05-20,2024-05-22,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,2,2499.00,Stockholm,Privat,Visa,KND-64736,Levererad,,,
ORD-2024-00866,ORD-2024-00866-2,2024-05-20,2024-05-22,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Stockholm,Privat,Kort,KND-64736,,,,
ORD-2024-00867,ORD-2024-00867-1,2024-11-29,2024-12-03,SKU-MS001,Trådlös Mus X1,Tillbehör,1,399.00,Linköping,Privat,Kort,KND-53892,Levererad,,,
ORD-2024-00868,ORD-2024-00868-1,"October 19, 2024",2024-10-22,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1,2499.00,Stockholm,Privat,Swish,KND-18101,Levererad,,,
ORD-2024-00869,ORD-2024-00869-1,2024-09-25,2024-09-28,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Stockholm,Privat,Kort,KND-71097,Levererad,,,
ORD-2024-00870,ORD-2024-00870-1,2024-07-26,2024-07-30,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Linköping,Privat,Kort,KND-53625,Levererad,,,
ORD-2024-00871,ORD-2024-00871-1,2024-10-21,2024-10-24,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Stockholm,Privat,Swish,KND-90772,Levererad,,,
ORD-2024-00872,ORD-2024-00872-1,2024-08-29,2024-09-01,SKU-SD002,Extern SSD 500GB,Lagring,1,699.00,STHLM,Privat,Swish,KND-30825,Retur,Fantastisk produkt! Fungerar precis som utlovat.,2024-09-07,4
ORD-2024-00873,ORD-2024-00873-1,2024-12-11,2024-12-14,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,uppsala,Privat,,KND-39945,Skickad,,,
ORD-2024-00874,ORD-2024-00874-1,2024-02-16,2024-02-20,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Uppsala,Privat,Swish,KND-68427,Levererad,Bästa tangentbordet jag haft. Rekommenderar!,1 mars 2024,4
ORD-2024-00875,ORD-2024-00875-1,2024/01/26,2024-01-30,SKU-LP001,Laptop Pro 15,Datorer,1,14999.00,Örebro,Privat,Faktura,KND-48136,Levererad,Slutade fungera efter två veckor. Dålig kvalitet.,2024-02-12,2
ORD-2024-00876,ORD-2024-00876-1,2024-03-02,2024-03-05,SKU-WC001,Webbkamera HD,Tillbehör,1,799.00,Uppsala,Privat,Faktura,KND-69491,Levererad,,,
ORD-2024-00877,ORD-2024-00877-1,2024-06-16,2024-06-18,SKU-SP001,Bluetooth-högtalare,Ljud,1,899.00,Malmö,Privat,Faktura,KND-40872,Levererad,Fantastisk produkt! Fungerar precis som utlovat.,2024-07-01,4
ORD-2024-00878,ORD-2024-00878-1,2024-02-11,2024-02-14,SKU-LP002,Laptop Budget 14,Datorer,10,7999.00,Göteborg,Företag,FAKTURA,KND-40348,Levererad,Helt underbar kvalitet för pengarna.,2024-02-19,4
ORD-2024-00878,ORD-2024-00878-2,2024-02-11,2024-02-14,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,5,599.00,GÖTEBORG,Företag,Faktura,KND-40348,Levererad,Bästa tangentbordet jag haft. Rekommenderar!,2024-02-21,5
ORD-2024-00879,ORD-2024-00879-1,2024-12-30,2025-01-01,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1,1299.00,Stockholm,PRIVAT,Kort,KND-99102,Levererad,Bästa tangentbordet jag haft. Rekommenderar!,2025-01-09,4
ORD-2024-00879,ORD-2024-00879-2,2024-12-30,2025-01-01,SKU-SD001,Extern SSD 1TB,Lagring,1,1199.00,Stockholm,Privat,Kort,KND-99102,Levererad,"Fungerar utmärkt, inga problem alls.",2025-01-03,5
ORD-2024-00880,ORD-2024-00880-1,2024-11-04,2024-11-06,SKU-SD001,Extern SSD 1TB,Lagring,3,1199.00,Göteborg,Företag,Faktura,KND-95882,Levererad,Riktigt nöjd! Använder den dagligen.,2024-11-08,4
ORD-2024-00880,ORD-2024-00880-2,"November 04, 2024",2024-11-06,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,2,699.00,Göteborg,Företag,Faktura,KND-95882,Levererad,,,
ORD-2024-00881,ORD-2024-00881-1,2024-12-26,2024-12-29,SKU-HS002,Headset Budget,Ljud,1,499.00,STHLM,Privat,Kort,KND-50859,,,,
ORD-2024-00882,ORD-2024-00882-1,2024-10-25,2024-10-29,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Linköping,Privat,Swish,KND-65672,Under transport,,,
ORD-2024-00882,ORD-2024-00882-2,2024-10-25,2024-10-29,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1,1299.00,Linköping,Privat,Swish,KND-65672,Under transport,,,
ORD-2024-00883,ORD-2024-00883-1,2024-06-16,2024-06-19,SKU-HS002,Headset Budget,Ljud,1,499.00,Stockholm,Privat,Swish,KND-27618,Levererad,,,
ORD-2024-00884,ORD-2024-00884-1,2024-05-01,2024-05-07,SKU-LP003,Laptop Gaming X,Datorer,1,18999.00,Norr,Privat,Swish,KND-53449,Levererad,,,
ORD-2024-00885,ORD-2024-00885-1,2024-10-30,2024-11-01,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1,5999.00,Stockholm,Privat,Kort,KND-75082,under transport,,,
ORD-2024-00886,ORD-2024-00886-1,2024-07-15,2024-07-10,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1,2499.00,Stockholm,Privat,Faktura,KND-57467,Levererad,Överträffade mina förväntningar. 5 av 5!,23/07/2024,5
ORD-2024-00887,ORD-2024-00887-1,2024-01-06,2024-01-09,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1,5999.00,Malmö,Företag,Swish,KND-25833,Återsänd,"Gör jobbet, men hade kunnat vara bättre.",2024-01-10,3
ORD-2024-00887,ORD-2024-00887-2,2024-01-06,2024-01-09,SKU-LP003,Laptop Gaming X,Datorer,1,18999:-,Malmö,Företag,Swish,KND-25833,Retur,,,
ORD-2024-00888,ORD-2024-00888-1,2024-09-29,2024-10-02,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1,2499.00,Stockholm,Privat,FAKTURA,KND-78644,Levererad,"Dåligt packad, skärmen var skadad vid ankomst.",2024-10-13,1
ORD-2024-00781,ORD-2024-00781-2,2024-01-08,2024-01-12,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1,599.00,Uppsala,Privat,Swish,KND-40072,Levererad,Snabb leverans och produkten är fantastisk!,2024-01-26,5
ORD-2024-00889,ORD-2024-00889-1,2024-02-22,2024-02-25,SKU-SP001,Bluetooth-högtalare,Ljud,1,899:-,STOCKHOLM,PRIVAT,Swish,KND-72069,Mottagen,Mycket nöjd med köpet. Snabb leverans också!,2024-02-27,4
ORD-2024-00890,ORD-2024-00890-1,2024-05-24,2024-05-27,SKU-SD001,Extern SSD 1TB,Lagring,1,1199.00,Stockholm,b2c,Faktura,KND-77196,Levererad,Bra pris och hög kvalitet. Nöjd kund!,2024-05-30,4
ORD-2024-00891,ORD-2024-00891-1,2024-02-05,2024-02-12,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1,5999.00,NORRLAND,Privat,Kort,KND-11947,Levererad,Fick en skärm med spricka. Uppenbar transportskada.,2024-02-21,1
ORD-2024-00891,ORD-2024-00891-2,2024-02-05,2024-02-12,SKU-LP002,Laptop Budget 14,Datorer,1,"7 999,00",Norrland,Privat,Kort,KND-11947,Levererad,,,
ORD-2024-00892,ORD-2024-00892-1,2024-11-06,2024-11-08,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Stockholm,Privat,Kort,KND-93083,LEVERERAD,Fantastisk produkt! Fungerar precis som utlovat.,2024-11-22,5
ORD-2024-00893,ORD-2024-00893-1,2024-06-08,2024-06-11,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549.00,Göteborg,Privat,Faktura,KND-83848,Retur,,,
ORD-2024-00894,ORD-2024-00894-1,2024-09-16,2024-09-18,SKU-LP002,Laptop Budget 14,Datorer,1,7999.00,STOCKHOLM,Privat,Kort,KND-43702,Levererad,Överträffade mina förväntningar. 5 av 5!,2024-09-30,5
ORD-2024-00895,ORD-2024-00895-1,2024-12-17,2024-12-19,SKU-HS001,Headset Pro ANC,Ljud,1,1899.00,Stockholm,Privat,FAKTURA,KND-41142,Levererad,"Smidigt att beställa, produkten kom snabbt och fungerar perfekt.",2024-12-28,5
ORD-2024-00895,ORD-2024-00895-2,2024-12-17,2024-12-19,SKU-SD001,Extern SSD 1TB,Lagring,2,"1 199,00",STOCKHOLM,Privat,Faktura,KND-41142,Levererad,,,
ORD-2024-00896,ORD-2024-00896-1,2024-05-26,2024-05-29,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,5,5999.00,Örebro,Företag,Kort,KND-83013,Levererad,,,
ORD-2024-00896,ORD-2024-00896-2,2024-05-26,2024-05-29,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,5,599.00,Örebro,Företag,Kort,KND-83013,Levererad,Dålig kundservice när jag försökte reklamera.,2024-06-11,2
ORD-2024-00896,ORD-2024-00896-3,2024-05-26,2024-05-29,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1,2499.00,Örebro,Företag,Kort,KND-83013,Levererad,"Fungerar utmärkt, inga problem alls.",2024-06-03,4
ORD-2024-00897,ORD-2024-00897-1,2024-02-23,2024-02-26,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1,4999.00,Malmö,PRIVAT,Mobilbetalning,KND-84069,Retur,Bra pris och hög kvalitet. Nöjd kund!,2024-03-11,4
ORD-2024-01207,ORD-2024-01207-2,2024-08-26,2024-09-02,SKU-LP002,Laptop Budget 14,Datorer,1,7999 kr,Norrland,Konsument,Faktura,KND-18306,Levererad,,,
ORD-2024-00898,ORD-2024-00898-1,2024-01-16,2024-01-19,SKU-LP003,Laptop Gaming X,Datorer,2,18999.00,Västerås,Privat,Swish,KND-57946,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-01-22,4
ORD-2024-00898,ORD-2024-00898-2,2024-01-16,2024-01-19,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1,699.00,Västerås,Privat,SWISH,KND-57946,Levererad,Mycket sämre kvalitet än förväntat.,2024-01-27,2
ORD-2024-00899,ORD-2024-00899-1,2024-05-04,2024-05-07,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,2,599.00,Stockholm,Privat,Faktura,KND-14407,Levererad,,,
ORD-2024-00900,ORD-2024-00900-1,2024-11-23,2024-11-26,SKU-HB001,USB-C Hub 7-port,Tillbehör,1,549:-,Västerås,PRIVAT,Faktura,KND-33115,Levererad,"Leveransen tog lite längre än utlovat, men produkten är ok.",2024-12-10,3
